Time,Monday,,,,Tuesday,,,,Wednesday,,,,Thursday,,,,Friday,,,,Saturday,,,,Sunday,,,
,Location,Location Code,Miles,Energy,Location,Location Code,Miles,Energy,Location,Location Code,Miles,Energy,Location,Location Code,Miles,Energy,Location,Location Code,Miles,Energy,Location,Location Code,Miles,Energy,Location,Location Code,Miles,Energy
00:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
00:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
01:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
01:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
02:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
02:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
03:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
03:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
04:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
04:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
05:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
05:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
06:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
06:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
07:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Home ,0,0,
07:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Travel,,0,
08:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Day Trip,3,13.2,
08:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Home ,0,0,,Day Trip,3,13.2,
09:00,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Travel,,0,,Day Trip,3,13.2,
09:30,Home ,0,0,,Home ,0,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Shopping,4,7.4,,Day Trip,3,13.2,
10:00,Travel,,0,,Travel,,0,,Home ,0,0,,Home,0,0,,Home ,0,0,,Shopping,4,7.4,,Day Trip,3,13.2,
10:30,Day Trip,3,13.2,,Shopping,4,7.4,,Home ,0,0,,Home,0,0,,Home ,0,0,,Shopping,4,7.4,,Day Trip,3,13.2,
11:00,Day Trip,3,13.2,,Shopping,4,7.4,,Home ,0,0,,Home,0,0,,Home ,0,0,,Shopping,4,7.4,,Day Trip,3,13.2,
11:30,Day Trip,3,13.2,,Shopping,4,7.4,,Home ,0,0,,Home,0,0,,Home ,0,0,,Travel,,7.4,,Day Trip,3,13.2,
12:00,Day Trip,3,13.2,,Shopping,4,7.4,,Home ,0,0,,Home,0,0,,Home ,0,0,,Other,5,20.2,,Travel ,,13.2,
12:30,Day Trip,3,13.2,,Travel,,7.4,,Home ,0,0,,Home,0,0,,Home ,0,0,,Other,5,20.2,,Home ,0,26.4,
13:00,Day Trip,3,13.2,,Home ,0,14.8,,Home ,0,0,,Home,0,0,,Home ,0,0,,Other,5,20.2,,Home ,0,26.4,
13:30,Day Trip,3,13.2,,Home ,0,14.8,,Travel,,0,,Home,0,0,,Home ,0,0,,Other,5,20.2,,Home ,0,26.4,
14:00,Day Trip,3,13.2,,Home ,0,14.8,,Other,5,10.4,,Home,0,0,,Home ,0,0,,Travel,,20.2,,Home ,0,26.4,
14:30,Travel ,,13.2,,Home ,0,14.8,,Other,5,10.4,,Home,0,0,,Travel,,0,,Home,0,30.6,,Home ,0,26.4,
15:00,Home ,0,26.4,,Home ,0,14.8,,Other,5,10.4,,Home,0,0,,Shopping,4,7.4,,Home,0,30.6,,Home ,0,26.4,
15:30,Home ,0,26.4,,Home ,0,14.8,,Other,5,10.4,,Home,0,0,,Shopping,4,7.4,,Home,0,30.6,,Home ,0,26.4,
16:00,Home ,0,26.4,,Home ,0,14.8,,Travel,,10.4,,Home,0,0,,Shopping,4,7.4,,Home,0,30.6,,Home ,0,26.4,
16:30,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Shopping,4,7.4,,Home,0,30.6,,Home ,0,26.4,
17:00,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Travel,,7.4,,Home,0,30.6,,Home ,0,26.4,
17:30,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
18:00,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
18:30,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
19:00,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
19:30,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
20:00,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
20:30,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
21:00,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
21:30,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
22:00,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
22:30,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
23:00,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
23:30,Home ,0,26.4,,Home ,0,14.8,,Home,0,20.8,,Home,0,0,,Home ,0,14.8,,Home,0,30.6,,Home ,0,26.4,
